school_code,school_name,school_type,state_name,ppd_name,is_secondary
NEB4091,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4092,SEKOLAH MENENGAH KEBANGSAAN PUTERI,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4093,SEKOLAH MENENGAH KEBANGSAAN SERI AMPANGAN,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4094,SEKOLAH MENENGAH KEBANGSAAN CHAN WA,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4095,SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN NAJIHAH,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4096,KOLEJ TUNKU KURSHIAH,SBP,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4097,SEKOLAH MENENGAH KEBANGSAAN DATO SHEIKH AHMAD,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEB4137,SEKOLAH MENENGAH DATUK ABDUL RAZAK,SBP,NEGERI SEMBILAN,PPD SEREMBAN,True
NEE4098,SEKOLAH MENENGAH KEBANGSAAN DATO' KLANA PUTRA,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEE4099,SEKOLAH MENENGAH KEBANGSAAN RANTAU,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEE4100,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD SAID,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEE4101,SEKOLAH MENENGAH KEBANGSAAN MANTIN,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NEE4102,SEKOLAH MENENGAH KEBANGSAAN SERI SENDAYAN,SMK,NEGERI SEMBILAN,PPD SEREMBAN,True
NFT4001,SEKOLAH MENENGAH AGAMA DATO' SYEIKH MOHD MURTADZA,SM SABK,NEGERI SEMBILAN,PPD SEREMBAN,True
NFT4002,SEKOLAH MENENGAH AGAMA NILAI,SM SABK,NEGERI SEMBILAN,PPD SEREMBAN,True
NFT4003,SEKOLAH MENENGAH AGAMA DATO' KLANA PETRA MAAMOR,SM SABK,NEGERI SEMBILAN,PPD SEREMBAN,True
NHA4001,KOLEJ VOKASIONAL AMPANGAN,KV,NEGERI SEMBILAN,PPD SEREMBAN,True
NKE4144,SMT TUANKU JAAFAR,SMT,NEGERI SEMBILAN,PPD SEREMBAN,True
NRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH HJ MOHD SAID,SMKA,NEGERI SEMBILAN,PPD SEREMBAN,True
NRA4002,SEKOLAH MENENGAH AGAMA PERSEKUTUAN LABU,SBP,NEGERI SEMBILAN,PPD SEREMBAN,True
NEA5051,SEKOLAH MENENGAH KEBANGSAAN PASIR BESAR,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEA5052,SEKOLAH MENENGAH KEBANGSAAN TUNKU SYED IDRUS,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEA5054,SEKOLAH MENENGAH KEBANGSAAN BUKIT ROKAN,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEA5055,SEKOLAH MENENGAH KEBANGSAAN GEMAS,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEA5056,SEKOLAH MENENGAH KEBANGSAAN JELAI,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEA5057,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDAH,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEE5037,SEKOLAH MENENGAH KEBANGSAAN TUNKU BESAR,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEE5038,SEKOLAH MENENGAH KEBANGSAAN TUANKU ABDUL RAHMAN,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEE5039,SEKOLAH MENENGAH KEBANGSAAN BUKIT JALOR,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NEE5040,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD TAHA,SMK,NEGERI SEMBILAN,PPD TAMPIN,True
NFT5001,SEKOLAH MENENGAH AGAMA REPAH,SM SABK,NEGERI SEMBILAN,PPD TAMPIN,True
NFT5002,SEKOLAH MENENGAH AGAMA GEMAS,SM SABK,NEGERI SEMBILAN,PPD TAMPIN,True
CEA0014,SEKOLAH MENENGAH KEBANGSAAN BENTONG,SMK,PAHANG,PPD BENTONG,True
CEA0015,SEKOLAH MENENGAH KEBANGSAAN (LKTP) KG SERTIK,SMK,PAHANG,PPD BENTONG,True
CEA0053,SEKOLAH MENENGAH KEBANGSAAN (FELDA) LURAH BILUT,SMK,PAHANG,PPD BENTONG,True
CEA0055,SEKOLAH MENENGAH KEBANGSAAN SERI PELANGAI,SMK,PAHANG,PPD BENTONG,True
CEA0056,SEKOLAH MENENGAH KEBANGSAAN SERI BENTONG,MODEL KHAS,PAHANG,PPD BENTONG,True
CEA0057,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI,SMK,PAHANG,PPD BENTONG,True
CEA0058,SEKOLAH MENENGAH KEBANGSAAN KUALA REPAS,SMK,PAHANG,PPD BENTONG,True
CEA0059,SEKOLAH MENENGAH KEBANGSAAN KARAK SETIA,SMK,PAHANG,PPD BENTONG,True
CEA0060,SEKOLAH MENENGAH KEBANGSAAN (FELDA) CHEMOMOI,SMK,PAHANG,PPD BENTONG,True
CEA0061,SEKOLAH MENENGAH KEBANGSAAN SRI LAYANG,SMK,PAHANG,PPD BENTONG,True
CEB0017,SEKOLAH MENENGAH KEBANGSAAN TELEMONG,SMK,PAHANG,PPD BENTONG,True
CEB0019,SEKOLAH MENENGAH KEBANGSAAN KETARI,SMK,PAHANG,PPD BENTONG,True
CEB0020,SEKOLAH MENENGAH KEBANGSAAN KATHOLIK,SMK,PAHANG,PPD BENTONG,True
CEB0021,SEKOLAH MENENGAH KEBANGSAAN KHAI MUN,SMK,PAHANG,PPD BENTONG,True
CEE0016,SEKOLAH MENENGAH KEBANGSAAN KARAK,SMK,PAHANG,PPD BENTONG,True
CEE0018,SEKOLAH MENENGAH KEBANGSAAN SULAIMAN,SMK,PAHANG,PPD BENTONG,True
CHA0002,KOLEJ VOKASIONAL TENGKU AMPUAN AFZAN,KV,PAHANG,PPD BENTONG,True
CRA0001,SEKOLAH MENENGAH AGAMA PERSEKUTUAN BENTONG,SBP,PAHANG,PPD BENTONG,True
CEAA061,SEKOLAH MENENGAH KEBANGSAAN BERA,SMK,PAHANG,PPD BERA,True
CEAA062,SEKOLAH MENENGAH KEBANGSAAN MENGKARAK,SMK,PAHANG,PPD BERA,True
CEAA115,SEKOLAH MENENGAH KEBANGSAAN BUKIT MENDI,SMK,PAHANG,PPD BERA,True
CEAA156,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PURUN,SMK,PAHANG,PPD BERA,True
CEAA159,SEKOLAH MENENGAH KEBANGSAAN KEMAYAN,SMK,PAHANG,PPD BERA,True
CEAA161,SEKOLAH MENENGAH KEBANGSAAN BANDAR KERAYONG,SMK,PAHANG,PPD BERA,True
CEAA162,SEKOLAH MENENGAH KEBANGSAAN TEMBANGAU,SMK,PAHANG,PPD BERA,True
CEAA163,SEKOLAH MENENGAH KEBANGSAAN SERI BERA,SMK,PAHANG,PPD BERA,True
CEAA164,SEKOLAH MENENGAH KEBANGSAAN TRIANG 3,SMK,PAHANG,PPD BERA,True
CEBA072,SEKOLAH MENENGAH KEBANGSAAN TRIANG,SMK,PAHANG,PPD BERA,True
CEA1001,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG RAJA,SMK,PAHANG,PPD CAMERON HIGHLANDS,True
CEA1002,SEKOLAH MENENGAH KEBANGSAAN RINGLET,SMK,PAHANG,PPD CAMERON HIGHLANDS,True
CEB1003,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD SHAH,SMK,PAHANG,PPD CAMERON HIGHLANDS,True
CEA2029,SEKOLAH MENENGAH KEBANGSAAN PULAU TAWAR,SMK,PAHANG,PPD JERANTUT,True
CEA2030,SEKOLAH MENENGAH KEBANGSAAN KUALA TEMBELING,SMK,PAHANG,PPD JERANTUT,True
CEA2045,SEKOLAH MENENGAH KEBANGSAAN PADANG PIOL,SMK,PAHANG,PPD JERANTUT,True
CEA2046,SEKOLAH MENENGAH KEBANGSAAN PADANG SAUJANA,SMK,PAHANG,PPD JERANTUT,True
CEA2047,SEKOLAH MENENGAH KEBANGSAAN DAMAK,SMK,PAHANG,PPD JERANTUT,True
CEA2048,SEKOLAH MENENGAH KEBANGSAAN TEMIN,SMK,PAHANG,PPD JERANTUT,True
CEA2049,SEKOLAH MENENGAH KEBANGSAAN KOTA GELANGGI 2,SMK,PAHANG,PPD JERANTUT,True
CEA2050,SEKOLAH MENENGAH KEBANGSAAN JUBLI PERAK SULTAN HAJI AHMAD SHAH,SMK,PAHANG,PPD JERANTUT,True
CEA2051,SEKOLAH MENENGAH KEBANGSAAN P. PENYELIDIKAN PERTANIAN TUN RAZAK,SMK,PAHANG,PPD JERANTUT,True
CEA2052,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RETANG,SMK,PAHANG,PPD JERANTUT,True
CEA2053,SEKOLAH MENENGAH KEBANGSAAN INDERAPURA,SMK,PAHANG,PPD JERANTUT,True
CEA2054,SEKOLAH MENENGAH KEBANGSAAN JENGKA 24,SMK,PAHANG,PPD JERANTUT,True
CEA4077,SEKOLAH MENENGAH KEBANGSAAN LEPAR UTARA,SMK,PAHANG,PPD JERANTUT,True
CEE2032,SEKOLAH MENENGAH KEBANGSAAN JERANTUT,SMK,PAHANG,PPD JERANTUT,True
CFT2001,SMA KOTA GELANGGI 3,SM SABK,PAHANG,PPD JERANTUT,True
CRA2001,SEKOLAH MENENGAH KEBANGSAAN AGAMA TENGKU AMPUAN HAJJAH AFZAN PAHANG,SMKA,PAHANG,PPD JERANTUT,True
CEA4022,SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHMAN TALIB,SMK,PAHANG,PPD KUANTAN,True
CEA4023,SEKOLAH MENENGAH KEBANGSAAN ALOR AKAR,SMK,PAHANG,PPD KUANTAN,True
CEA4024,SEKOLAH MENENGAH KEBANGSAAN BESERAH,SMK,PAHANG,PPD KUANTAN,True
CEA4026,SEKOLAH MENENGAH KEBANGSAAN PAYA BESAR,SMK,PAHANG,PPD KUANTAN,True
CEA4071,SEKOLAH MENENGAH KEBANGSAAN BUKIT GOH,SMK,PAHANG,PPD KUANTAN,True
CEA4073,SEKOLAH MENENGAH KEBANGSAAN SERI PANCHING,SMK,PAHANG,PPD KUANTAN,True
CEA4074,SEKOLAH MENENGAH KEBANGSAAN TANJONG LUMPUR,SMK,PAHANG,PPD KUANTAN,True
CEA4075,SEKOLAH MENENGAH KEBANGSAAN TG PANGLIMA PERANG TG MUHAMMAD,SMK,PAHANG,PPD KUANTAN,True
CEA4076,SEKOLAH MENENGAH KEBANGSAAN LEPAR HILIR,SMK,PAHANG,PPD KUANTAN,True
CEA4078,SEKOLAH MENENGAH KEBANGSAAN PANDAN,SMK,PAHANG,PPD KUANTAN,True
CEA4079,SEKOLAH MENENGAH KEBANGSAAN TOK SERA,SMK,PAHANG,PPD KUANTAN,True
CEA4080,SEKOLAH MENENGAH KEBANGSAAN INDERA MAHKOTA 2,SMK,PAHANG,PPD KUANTAN,True
CEA4081,SEKOLAH MENENGAH KEBANGSAAN BUKIT RANGIN,SMK,PAHANG,PPD KUANTAN,True
CEA4082,SEKOLAH MENENGAH KEBANGSAAN GUDANG RASAU,SMK,PAHANG,PPD KUANTAN,True
CEA4083,SEKOLAH MENENGAH KEBANGSAAN PELABUHAN,SMK,PAHANG,PPD KUANTAN,True
CEA4084,SEKOLAH MENENGAH KEBANGSAAN SEMAMBU,SMK,PAHANG,PPD KUANTAN,True
CEA4085,SEKOLAH MENENGAH KEBANGSAAN SERI DAMAI,SMK,PAHANG,PPD KUANTAN,True
CEA4086,SEKOLAH MENENGAH KEBANGSAAN SULTANAH HAJJAH KALSOM,SMK,PAHANG,PPD KUANTAN,True
CEA4087,SEKOLAH MENENGAH KEBANGSAAN SUNGAI ISAP,SMK,PAHANG,PPD KUANTAN,True
CEA4088,KOLEJ TINGKATAN ENAM ASTANA,KT6,PAHANG,PPD KUANTAN,True
CEA4089,SEKOLAH MENENGAH KEBANGSAAN SUNGAI SOI,SMK,PAHANG,PPD KUANTAN,True
CEA4090,SEKOLAH MENENGAH KEBANGSAAN CENDERAWASIH,SMK,PAHANG,PPD KUANTAN,True
CEA4091,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BAGING,SMK,PAHANG,PPD KUANTAN,True
CEA4092,SEKOLAH MENENGAH KEBANGSAAN MAT KILAU,SMK,PAHANG,PPD KUANTAN,True
CEA4093,SEKOLAH MENENGAH KEBANGSAAN TELUK CHEMPEDAK,SMK,PAHANG,PPD KUANTAN,True
CEA4094,SEKOLAH MENENGAH KEBANGSAAN PELINDUNG,SMK,PAHANG,PPD KUANTAN,True
CEA4095,SEKOLAH MENENGAH KEBANGSAAN GAMBANG,SMK,PAHANG,PPD KUANTAN,True
CEA4096,SEKOLAH MENENGAH KEBANGSAAN PADANG GARUDA,SMK,PAHANG,PPD KUANTAN,True
CEA4097,SEKOLAH MENENGAH KEBANGSAAN BUKIT SAGU,SMK,PAHANG,PPD KUANTAN,True
CEA4098,SEKOLAH MENENGAH KEBANGSAAN SUNGAI ISAP MURNI,SMK,PAHANG,PPD KUANTAN,True
CEA4099,SEKOLAH SUKAN MALAYSIA PAHANG,SUKAN,PAHANG,PPD KUANTAN,True
CEA4100,SEKOLAH MENENGAH KEBANGSAAN CHENGAL LEMPONG,SMK,PAHANG,PPD KUANTAN,True
CEB4032,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABU BAKAR,SMK,PAHANG,PPD KUANTAN,True
CEB4033,SEKOLAH MENENGAH KEBANGSAAN ST THOMAS,SMK,PAHANG,PPD KUANTAN,True
CEB4034,SEKOLAH MENENGAH KEBANGSAAN (P) METHODIST,SMK,PAHANG,PPD KUANTAN,True
CEB4035,SEKOLAH MENENGAH KEBANGSAAN AIR PUTIH,SMK,PAHANG,PPD KUANTAN,True
CEB4036,SEKOLAH MENENGAH KEBANGSAAN TANAH PUTEH,SMK,PAHANG,PPD KUANTAN,True
CEB4040,SEKOLAH MENENGAH KEBANGSAAN SERI MAHKOTA,SMK,PAHANG,PPD KUANTAN,True
CEB4069,SEKOLAH MENENGAH KEBANGSAAN TENGKU AFZAN,SMK,PAHANG,PPD KUANTAN,True
CEE4039,SEKOLAH MENENGAH KEBANGSAAN SUNGAI LEMBING,SMK,PAHANG,PPD KUANTAN,True
CEE4070,SEKOLAH MENENGAH SAINS SULTAN HAJI AHMAD SHAH,SBP,PAHANG,PPD KUANTAN,True
CFT4001,SEKOLAH MENENGAH AGAMA AL MAARIF,SM SABK,PAHANG,PPD KUANTAN,True
CFT4002,MAAHAD TAHFIZ DARUL ULUM AL-BASRIYAH,SM SABK,PAHANG,PPD KUANTAN,True
CHA4001,KOLEJ VOKASIONAL KUANTAN,KV,PAHANG,PPD KUANTAN,True
CHA4002,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,SM KHAS,PAHANG,PPD KUANTAN,True
CKE4037,SEKOLAH MENENGAH TEKNIK KUANTAN,SMT,PAHANG,PPD KUANTAN,True
CRA4001,SEKOLAH BERASRAMA PENUH INTEGRASI KUANTAN,SBP,PAHANG,PPD KUANTAN,True
CEA3034,SEKOLAH MENENGAH KEBANGSAAN ORANG KAYA HAJI,SMK,PAHANG,PPD LIPIS,True
CEA3035,SEKOLAH MENENGAH KEBANGSAAN PADANG TENGKU,SMK,PAHANG,PPD LIPIS,True
CEA3036,SEKOLAH MENENGAH KEBANGSAAN BENTA,SMK,PAHANG,PPD LIPIS,True
CEA3055,SEKOLAH MENENGAH KEBANGSAAN (FELDA) SG KOYAN,SMK,PAHANG,PPD LIPIS,True
CEA3056,SEKOLAH MENENGAH KEBANGSAAN MERAPOH,SMK,PAHANG,PPD LIPIS,True
CEA3057,KOLEJ TINGKATAN ENAM SERI LIPIS,KT6,PAHANG,PPD LIPIS,True
CEA3058,SEKOLAH MENENGAH KEBANGSAAN KERAMBIT,SMK,PAHANG,PPD LIPIS,True
CEA3059,SEKOLAH MENENGAH KEBANGSAAN KUALA LANAR,SMK,PAHANG,PPD LIPIS,True
CEA3060,SEKOLAH MENENGAH KEBANGSAAN RPS BETAU,K11,PAHANG,PPD LIPIS,True
CEB3038,SEKOLAH MENENGAH KEBANGSAAN SETIA WANGSA,SMK,PAHANG,PPD LIPIS,True
CEB3039,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA,SMK,PAHANG,PPD LIPIS,True
CEE3033,SEKOLAH MENENGAH KEBANGSAAN PANGLIMA GARANG ABDUL SAMAD,SMK,PAHANG,PPD LIPIS,True
CEE3037,SEKOLAH MENENGAH KEBANGSAAN CLIFFORD,MODEL KHAS,PAHANG,PPD LIPIS,True
CFT3001,SMA AL-ITTIHADIAH,SM SABK,PAHANG,PPD LIPIS,True
CHA3002,KOLEJ VOKASIONAL SULTAN HAJI AHMAD SHAH AL-MUSTAIN BILLAH,KV,PAHANG,PPD LIPIS,True
CRA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KUALA LIPIS,SMKA,PAHANG,PPD LIPIS,True
CEA9059,SEKOLAH MENENGAH KEBANGSAAN MARAN,SMK,PAHANG,PPD MARAN,True
CEA9060,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN,SMK,PAHANG,PPD MARAN,True
CEA9114,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 2,SMK,PAHANG,PPD MARAN,True
CEA9116,SEKOLAH MENENGAH KEBANGSAAN (LKTP) KAMPUNG AWAH,SMK,PAHANG,PPD MARAN,True
CEA9133,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 6,SMK,PAHANG,PPD MARAN,True
CEA9157,SEKOLAH MENENGAH KEBANGSAAN JENGKA PUSAT,SMK,PAHANG,PPD MARAN,True
CEA9158,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 10,SMK,PAHANG,PPD MARAN,True
CEA9160,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 18,SMK,PAHANG,PPD MARAN,True
CEA9161,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 21,SMK,PAHANG,PPD MARAN,True
CEA9162,SEKOLAH MENENGAH KEBANGSAAN JENGKA PUSAT 2,SMK,PAHANG,PPD MARAN,True
CEA9163,SEKOLAH MENENGAH KEBANGSAAN SERI JENGKA,SMK,PAHANG,PPD MARAN,True
CEA9164,SEKOLAH MENENGAH KEBANGSAAN MARAN 2,SMK,PAHANG,PPD MARAN,True
CEA9165,SEKOLAH MENENGAH KEBANGSAAN (LKTP) JENGKA 16,SMK,PAHANG,PPD MARAN,True
CEA9166,SEKOLAH MENENGAH KEBANGSAAN JENGKA 12,SMK,PAHANG,PPD MARAN,True
CEA9167,SEKOLAH MENENGAH KEBANGSAAN SRI JAYA,SMK,PAHANG,PPD MARAN,True
CEA9168,SEKOLAH MENENGAH KEBANGSAAN DESA JAYA,SMK,PAHANG,PPD MARAN,True
CEA9169,SEKOLAH MENENGAH KEBANGSAAN CEDUNG JAYA,SMK,PAHANG,PPD MARAN,True
CFT9001,SMA AL MAHMUDI,SM SABK,PAHANG,PPD MARAN,True
CHA9001,KOLEJ VOKASIONAL (PERTANIAN) CHENOR,KV,PAHANG,PPD MARAN,True
CEA5053,SEKOLAH MENENGAH KEBANGSAAN DATO' MAHMUD MAT,SMK,PAHANG,PPD PEKAN,True
CEA5054,SEKOLAH MENENGAH KEBANGSAAN TENGKU ABDULLAH,SMK,PAHANG,PPD PEKAN,True
CEA5056,SEKOLAH MENENGAH KEBANGSAAN PALOH HINAI,SMK,PAHANG,PPD PEKAN,True
CEA5061,SEKOLAH MENENGAH KEBANGSAAN (LKTP) CHINI,SMK,PAHANG,PPD PEKAN,True
CEA5071,SEKOLAH MENENGAH KEBANGSAAN NENASI,SMK,PAHANG,PPD PEKAN,True
CEA5072,SEKOLAH SULTAN HAJI AHMAD SHAH,SBP,PAHANG,PPD PEKAN,True
CEA5073,SEKOLAH MENENGAH KEBANGSAAN CHINI TIMUR,SMK,PAHANG,PPD PEKAN,True
CEA5074,SEKOLAH MENENGAH KEBANGSAAN SERI PEKAN,MODEL KHAS,PAHANG,PPD PEKAN,True
CEA5075,SEKOLAH MENENGAH KEBANGSAAN INDERA SHAHBANDAR,SMK,PAHANG,PPD PEKAN,True
CEA5076,SEKOLAH MENENGAH KEBANGSAAN PEKAN,SMK,PAHANG,PPD PEKAN,True
CEA5077,SEKOLAH MENENGAH KEBANGSAAN UBAI,SMK,PAHANG,PPD PEKAN,True
CEA5078,SEKOLAH MENENGAH KEBANGSAAN LEPAR,SMK,PAHANG,PPD PEKAN,True
CEA5079,SEKOLAH MENENGAH KEBANGSAAN PERAMU JAYA,SMK,PAHANG,PPD PEKAN,True
CEA5080,SEKOLAH MENENGAH KEBANGSAAN CHINI 2,SMK,PAHANG,PPD PEKAN,True
CEE5062,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SMK,PAHANG,PPD PEKAN,True
CRA5001,SEKOLAH BERASRAMA PENUH INTEGRASI TUN ABDUL RAZAK,SBP,PAHANG,PPD PEKAN,True
CEA6021,SEKOLAH MENENGAH SAINS TENGKU ABDULLAH,SBP,PAHANG,PPD RAUB,True
CEA6022,SEKOLAH MENENGAH KEBANGSAAN TENGKU KUDIN,SMK,PAHANG,PPD RAUB,True
CEA6023,SEKOLAH MENENGAH KEBANGSAAN DONG,SMK,PAHANG,PPD RAUB,True
CEA6024,SEKOLAH MENENGAH KEBANGSAAN LKTP TERSANG,SMK,PAHANG,PPD RAUB,True
CEA6025,SEKOLAH MENENGAH KEBANGSAAN SERI RAUB,SMK,PAHANG,PPD RAUB,True
CEA6026,SEKOLAH MENENGAH KEBANGSAAN GALI,SMK,PAHANG,PPD RAUB,True
CEA6027,SEKOLAH MENENGAH KEBANGSAAN SEGA,SMK,PAHANG,PPD RAUB,True
CEA6028,SEKOLAH MENENGAH KEBANGSAAN SATAK,K11,PAHANG,PPD RAUB,True
CEB6026,SEKOLAH MENENGAH KEBANGSAAN MAHMUD,SMK,PAHANG,PPD RAUB,True
CEB6027,SEKOLAH MENENGAH KEBANGSAAN DATO SHAHBANDAR HUSSAIN,SMK,PAHANG,PPD RAUB,True
CEB6028,SEKOLAH MENENGAH KEBANGSAAN (P) METHODIST,SMK,PAHANG,PPD RAUB,True
CEB6029,SEKOLAH MENENGAH KEBANGSAAN CHUNG CHING,SMK,PAHANG,PPD RAUB,True
CEB6030,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RUAN,SMK,PAHANG,PPD RAUB,True
CEA8017,SEKOLAH MENENGAH KEBANGSAAN ROMPIN,SMK,PAHANG,PPD ROMPIN,True
CEA8018,SEKOLAH MENENGAH KEBANGSAAN KERATONG,SMK,PAHANG,PPD ROMPIN,True
CEA8019,SEKOLAH MENENGAH KEBANGSAAN TANJUNG GEMOK,SMK,PAHANG,PPD ROMPIN,True
CEA8020,SEKOLAH MENENGAH KEBANGSAAN PERWIRA JAYA,SMK,PAHANG,PPD ROMPIN,True
CEA8021,SEKOLAH MENENGAH KEBANGSAAN PERANTAU DAMAI,SMK,PAHANG,PPD ROMPIN,True
CEA8022,SEKOLAH MENENGAH KEBANGSAAN TEKEK,SMK,PAHANG,PPD ROMPIN,True
CEA8023,SEKOLAH MENENGAH KEBANGSAAN CHANIS,SMK,PAHANG,PPD ROMPIN,True
CEA8024,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN RAZAK,SMK,PAHANG,PPD ROMPIN,True
CEA8025,SEKOLAH MENENGAH KEBANGSAAN SERI ROMPIN,SMK,PAHANG,PPD ROMPIN,True
CEA8026,SEKOLAH MENENGAH KEBANGSAAN MUADZAM JAYA,SMK,PAHANG,PPD ROMPIN,True
CEA8027,SEKOLAH MENENGAH KEBANGSAAN SELANCAR,SMK,PAHANG,PPD ROMPIN,True
CEA8028,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PUTERI,SMK,PAHANG,PPD ROMPIN,True
CEA8029,SEKOLAH MENENGAH KEBANGSAAN SELENDANG,SMK,PAHANG,PPD ROMPIN,True
CEA8030,SEKOLAH MENENGAH KEBANGSAAN PONTIAN JAYA,SMK,PAHANG,PPD ROMPIN,True
CEA8031,SEKOLAH MENENGAH KEBANGSAAN ROMPIN PERMAI,SMK,PAHANG,PPD ROMPIN,True
CEA8032,SEKOLAH MENENGAH KEBANGSAAN MUADZAM SHAH,SMK,PAHANG,PPD ROMPIN,True
CFT8001,SMA AL-HASANAH,SM SABK,PAHANG,PPD ROMPIN,True
CHA8001,KOLEJ VOKASIONAL SULTAN AHMAD SHAH,KV,PAHANG,PPD ROMPIN,True
CHA8002,KOLEJ VOKASIONAL MUADZAM SHAH,KV,PAHANG,PPD ROMPIN,True
CRA8001,SEKOLAH MENENGAH KEBANGSAAN AGAMA PAHANG,SMKA,PAHANG,PPD ROMPIN,True
CEA7060,SEKOLAH MENENGAH KEBANGSAAN KERDAU,SMK,PAHANG,PPD TEMERLOH,True
CEA7063,SEKOLAH MENENGAH KEBANGSAAN TEMERLOH,SMK,PAHANG,PPD TEMERLOH,True
CEA7064,SEKOLAH MENENGAH KEBANGSAAN KUALA KRAU,SMK,PAHANG,PPD TEMERLOH,True
CEA7065,SEKOLAH MENENGAH KEBANGSAAN DATUK BAHAMAN,SMK,PAHANG,PPD TEMERLOH,True
CEA7066,SEKOLAH MENENGAH KEBANGSAAN SERI SEMANTAN,SMK,PAHANG,PPD TEMERLOH,True
CEA7067,SEKOLAH MENENGAH KEBANGSAAN SERI TUALANG,MODEL KHAS,PAHANG,PPD TEMERLOH,True
CEA7068,SEKOLAH MENENGAH KEBANGSAAN BUKIT DAMAR,SMK,PAHANG,PPD TEMERLOH,True
CEA7069,SEKOLAH MENENGAH KEBANGSAAN TEMERLOH JAYA,SMK,PAHANG,PPD TEMERLOH,True
CEA7070,SEKOLAH MENENGAH KEBANGSAAN PAYA PULAI,SMK,PAHANG,PPD TEMERLOH,True
CEA7071,SEKOLAH MENENGAH KEBANGSAAN TELUK SENTANG,SMK,PAHANG,PPD TEMERLOH,True
CEA7072,SEKOLAH MENENGAH KEBANGSAAN BUKIT CERMIN,SMK,PAHANG,PPD TEMERLOH,True
CEA7073,SEKOLAH MENENGAH KEBANGSAAN LANCHANG,SMK,PAHANG,PPD TEMERLOH,True
CEA7160,SEKOLAH MENENGAH KEBANGSAAN SEBERANG TEMERLOH,SMK,PAHANG,PPD TEMERLOH,True
CEB7068,SEKOLAH MENENGAH KEBANGSAAN ABU BAKAR,SMK,PAHANG,PPD TEMERLOH,True
CEB7069,SEKOLAH MENENGAH KEBANGSAAN SERI BAHAGIA,SMK,PAHANG,PPD TEMERLOH,True
CEB7071,SEKOLAH MENENGAH KEBANGSAAN HWA LIAN,SMK,PAHANG,PPD TEMERLOH,True
CEE7070,SEKOLAH MENENGAH KEBANGSAAN MENTAKAB,SMK,PAHANG,PPD TEMERLOH,True
CFT7001,MADRASAH TARBIAH ISLAMIAH,SM SABK,PAHANG,PPD TEMERLOH,True
CFT7002,SEKOLAH MENENGAH AGAMA DARUN NAIM,SM SABK,PAHANG,PPD TEMERLOH,True
CHA7001,KOLEJ VOKASIONAL PUTERI,KV,PAHANG,PPD TEMERLOH,True
CHA7002,KOLEJ VOKASIONAL TEMERLOH,KV,PAHANG,PPD TEMERLOH,True
